id,"Código
1,ST334,20110212G,2,2018II
1,CB412,20150241H,2,2018II
1,ST113,20150241H,2,2018II
1,ST295,20094508H,2,2018II
1,GP114,20131037J,2,2018II
1,ST235,20130232C,2,2018II
1,HS111,20171112B,2,2018II
1,TP301,20171112B,2,2018II
1,CB143,20072512B,2,2018II
1,HS101,20171240K,2,2018II
1,GP223,20140120C,2,2018II
1,TP123,20101102H,2,2018II
1,CB132,20142540J,2,2018II
1,HS121,20142540J,2,2018II
1,CB111,20161091B,2,2018II
1,CB131,20161091B,2,2018II
1,ST221,20161091B,2,2018II
1,GP205,20050022B,2,2018II
1,GP244,20050022B,3,2018II
1,ST264,20050022B,2,2018II
1,GP545,20122524I,2,2018II
1,GP154,20132563G,2,2018II
1,GP235,20130168C,2,2018II
1,GP203,20147502I,2,2018II
1,CB402,20142093C,2,2018II
1,TP302,20142093C,2,2018II
1,ST214,20080087E,2,2018II
1,CB112,20167511C,2,2018II
1,CB313,20167511C,2,2018II
1,ST203,20167511C,2,2018II
1,GP202,20130152J,2,2018II
1,ST124,20140252G,2,2018II
1,GP113,20131083A,2,2018II
1,GP203,20121213J,2,2018II
1,HS141,20152075H,2,2018II
1,GP203,20114001K,2,2018II
1,TP503,20114001K,2,2018II
1,TP414,20101068D,2,2018II
1,ST285,20110118K,2,2018II
1,CB402,20161181A,2,2018II
1,ST214,20131328D,2,2018II
1,GP555,20121086H,2,2018II
1,HS102,20072538A,2,2018II
1,ST334,20072538A,2,2018II
1,ST334,20142159D,2,2018II
1,CB112,20167516E,2,2018II
1,CB302,20167516E,2,2018II
1,HS131,20167516E,2,2018II
1,CB302,20152628G,2,2018II
1,HS131,20152628G,2,2018II
1,ST202,20152628G,2,2018II
1,ST103,20170296B,2,2018II
1,ST124,20122079E,2,2018II
1,TP123,20090264G,2,2018II
1,CB312,20120206J,2,2018II
1,GP202,20120206J,2,2018II
1,GP235,20111072D,2,2018II
1,GP525,20102599C,2,2018II
1,HS101,20171013D,2,2018II
1,ST124,20070179D,2,2018II
1,ST113,20151042I,2,2018II
1,GP235,20032559H,2,2018II
1,GP555,20041122H,5,2018II
1,TP254,20041122H,2,2018II
1,CB312,20154093C,2,2018II
1,ST113,20154093C,2,2018II
1,ST235,20110020K,2,2018II
1,ST414,20110020K,2,2018II
1,CB302,20151195J,2,2018II
1,TP224,20142582D,2,2018II
1,CB402,20161040I,2,2018II
1,ST222,20141102I,2,2018II
1,TP103,20141102I,2,2018II
1,ST203,20152069H,2,2018II
1,ST113,20151217C,2,2018II
1,HS121,20162590B,2,2018II
1,ST103,20162590B,2,2018II
1,ST203,20151060G,2,2018II
1,ST123,20107019E,2,2018II
1,HS131,20141092C,2,2018II
1,TP302,20141092C,2,2018II
1,CB142,20120188A,2,2018II
1,CB412,20120188A,2,2018II
1,ST255,20062043J,2,2018II
1,ST295,20062043J,2,2018II
1,HS101,20172558D,2,2018II
1,CB222,20162537D,2,2018II
1,CB402,20162537D,2,2018II
1,HS121,20162537D,2,2018II
1,TP302,20142539A,2,2018II
1,HS101,20171292K,2,2018II
1,CB222,20092035E,11,2018II
1,HS131,20092035E,7,2018II
1,ST415,20072531G,2,2018II
1,GP234,20080102D,2,2018II
1,TP301,20171113I,2,2018II
1,GP314,20131224D,2,2018II
1,ST205,20092525B,2,2018II
1,ST124,20077510H,2,2018II
1,GP203,20140153I,2,2018II
1,TP505,20091256H,2,2018II
1,GP203,20130242I,2,2018II
1,ST123,20130242I,2,2018II
1,ST114,20092577B,2,2018II
1,ST205,20091157J,2,2018II
1,ST255,20072045E,2,2018II
1,ST285,20072045E,2,2018II
1,CB312,20160614A,2,2018II
1,ST202,20160245F,2,2018II
1,ST222,20151223C,2,2018II
1,TP302,20151223C,2,2018II
1,HS131,20160244J,2,2018II
1,ST113,20132571J,2,2018II
1,GP235,20031179G,2,2018II
1,HS404,20010076D,11,2018II
1,ST275,20010076D,2,2018II
1,CB312,20160023C,2,2018II
1,CB402,20161080K,2,2018II
1,CB221,20160268F,2,2018II
1,CB402,20160268F,2,2018II
1,CB132,20092075G,7,2018II
1,CB402,20092075G,9,2018II
1,GP244,20101147A,2,2018II
1,CB132,20150125H,2,2018II
1,CB402,20150125H,2,2018II
1,TP213,20082588A,2,2018II
1,GP525,20091194B,2,2018II
1,TP224,20140018D,2,2018II
1,TP213,20152574D,2,2018II
1,ST205,20092616H,2,2018II
1,CB132,20162579I,2,2018II
1,CB402,20162579I,2,2018II
1,GP234,20154010K,2,2018II
1,HS101,20170188E,2,2018II
1,TP301,20170188E,2,2018II
1,ST214,20110107I,2,2018II
1,GP154,20081168I,2,2018II
1,GP245,20081168I,2,2018II
1,GP545,20081168I,2,2018II
1,TP314,20081168I,2,2018II
1,TP505,20081168I,2,2018II
1,TP301,20170261D,2,2018II
1,ST202,20150212H,2,2018II
1,HS131,20162526B,2,2018II
1,ST111,20162526B,2,2018II
1,CB402,20164511B,2,2018II
1,HS121,20164511B,2,2018II
1,ST202,20164511B,2,2018II
1,ST124,20111102K,2,2018II
1,ST214,20111102K,2,2018II
1,GP234,20132692A,2,2018II
1,TP123,20132692A,2,2018II
1,HS101,20171293G,2,2018II
1,ST123,20120294F,2,2018II
1,ST133,20120294F,2,2018II
1,HS131,20151155H,2,2018II
1,ST222,20151155H,2,2018II
1,ST205,20111260E,2,2018II
1,ST285,20100130H,2,2018II
1,GP101,20171027E,2,2018II
1,HS101,20171027E,2,2018II
1,HS111,20171027E,2,2018II
1,CB222,20177012J,2,2018II
1,GP525,19840032F,4,2018II
1,HS101,20171217I,2,2018II
1,ST285,20032551G,2,2018II
1,CB112,20150059E,2,2018II
1,CB222,20150059E,2,2018II
1,HS121,20150059E,2,2018II
1,HS141,20150059E,2,2018II
1,GP314,20120263C,2,2018II
1,ST274,20101128G,2,2018II
1,HS111,20172524B,2,2018II
1,ST205,20111203A,2,2018II
1,ST202,20102062J,2,2018II
1,ST203,20051068F,5,2018II
1,ST235,20032555B,2,2018II
1,ST205,20092587H,2,2018II
1,GP234,20121387H,2,2018II
1,TP301,20144153C,2,2018II
1,ST203,20121199G,2,2018II
1,ST205,20130039I,2,2018II
1,GP324,19991103J,4,2018II
1,HS101,20170035D,2,2018II
1,ST124,20144529C,2,2018II
1,ST205,20021088I,7,2018II
1,ST113,20153004G,2,2018II
1,CB402,20141029J,2,2018II
1,GP112,20141029J,2,2018II
1,GP244,20120095C,2,2018II
1,GP314,20120095C,2,2018II
1,GP404,20120095C,2,2018II
1,MB147,20141252K,2,2018II
1,MB224,20172163J,2,2018II
1,MC510,20172163J,2,2018II
1,MC509,20160123H,2,2018II
1,MC112,20174029I,2,2018II
1,MC401,20174029I,2,2018II
1,MC502,20174029I,2,2018II
1,MT516,20041045C,2,2018II
1,ML202,20151103H,2,2018II
1,MV214,20130372J,2,2018II
1,MB223,20171175D,2,2018II
1,MC337,20144533K,2,2018II
1,MB223,20171328E,2,2018II
1,MN163,20022520A,2,2018II
1,MB613,20161065A,2,2018II
1,MB224,20127046H,2,2018II
1,MB545,20127046H,3,2018II
1,MB155,20150110K,2,2018II
1,ML140,20150110K,2,2018II
1,MN310,19970072H,15,2018II
1,MT227,19970072H,4,2018II
1,MB148,20130250A,2,2018II
1,MB613,20130250A,2,2018II
1,MC114,20130250A,2,2018II
1,MC512,20130250A,2,2018II
1,MC338,20142040G,2,2018II
1,ML713,20040234G,2,2018II
1,ML951,20040234G,2,2018II
1,MB226,20160210H,2,2018II
1,MB312,19830007I,4,2018II
1,MC401,19830007I,5,2018II
1,MC502,19830007I,5,2018II
1,MB312,20172585A,2,2018II
1,MC502,20172585A,2,2018II
1,MB536,20111226A,2,2018II
1,MB155,20132652J,2,2018II
1,MN216,20132652J,2,2018II
1,ML202,20112596G,2,2018II
1,MB223,20172704K,2,2018II
1,MC114,20161056B,2,2018II
1,MS112,20161056B,2,2018II
1,ML202,20150004F,2,2018II
1,ML831,20150004F,2,2018II
1,MT127,20150004F,2,2018II
1,ML214,19841273G,2,2018II
1,MC589,20134020K,2,2018II
1,MN136,20134020K,2,2018II
1,MB224,20170343K,2,2018II
1,MN114,20121010A,2,2018II
1,MB613,20162127K,2,2018II
1,ML114,20152622I,2,2018II
1,MC324,19990327A,3,2018II
1,MB146,20160646K,2,2018II
1,MB223,20160646K,2,2018II
1,MC502,20160646K,2,2018II
1,MC338,20152566A,2,2018II
1,MB146,20171058H,2,2018II
1,MB312,20171058H,2,2018II
1,MB844,20171058H,2,2018II
1,MV615,20120317F,2,2018II
1,ML114,20160299I,2,2018II
1,MC112,20161160D,2,2018II
1,MB536,20122081J,2,2018II
1,MC324,20122081J,2,2018II
1,MN217,20122081J,2,2018II
1,MN310,20130045I,2,2018II
1,MT235,20155505C,2,2018II
1,MC417,20140183E,2,2018II
1,MB613,20131354E,2,2018II
1,MN136,19801212G,2,2018II
1,MV211,20121435B,2,2018II
1,MN232,20131044F,2,2018II
1,MT736,20131044F,2,2018II
1,MB148,20151308I,2,2018II
1,MB545,20151308I,2,2018II
1,MB223,20171232H,2,2018II
1,MB312,20171232H,2,2018II
1,MC502,20171232H,2,2018II
1,MB155,20160146H,2,2018II
1,MC114,20161168E,2,2018II
1,MS112,20161168E,2,2018II
1,ML140,20150156K,2,2018II
1,MN217,20121183C,2,2018II
1,MC571,20132535C,2,2018II
1,MT136,20132535C,2,2018II
1,MS112,20130010K,2,2018II
1,ML140,20112686F,2,2018II
1,ML214,20127016A,2,2018II
1,MB536,20130229B,2,2018II
1,MB545,20175020E,2,2018II
1,MC502,20175020E,2,2018II
1,MB165,20140132A,2,2018II
1,MB155,20152549J,2,2018II
1,MC510,20152549J,2,2018II
1,XA100,20134548E,1,2018II
1,XA100,20134548E,1,2018II
1,MC324,20142075E,2,2018II
1,MV643,20112120B,2,2018II
1,MC612,20112093E,2,2018II
1,MB226,20162530J,2,2018II
1,ML114,20141222D,2,2018II
1,MB165,20170285K,2,2018II
1,MC589,20020312B,2,2018II
1,MB224,20160201I,2,2018II
1,MC601,20062563C,2,2018II
1,MB165,20164164K,2,2018II
1,MC114,20164164K,2,2018II
1,MB223,20172705G,2,2018II
1,MB155,20160150E,2,2018II
1,ML140,20160150E,2,2018II
1,MN121,20160150E,2,2018II
1,MV461,20131161B,2,2018II
1,ML831,20140095I,2,2018II
1,MB545,20164039A,2,2018II
1,ML140,20164039A,2,2018II
1,ML511,20130167G,2,2018II
1,MC510,20164521H,2,2018II
1,MC338,20160064A,2,2018II
1,MC361,20160064A,2,2018II
1,ML140,20160064A,2,2018II
1,MB146,20174135C,2,2018II
1,MB223,20174135C,2,2018II
1,MN464,20071176I,2,2018II
1,MB147,20174032J,2,2018II
1,MB165,20174032J,2,2018II
1,MC585,20102558E,2,2018II
1,MB147,20141188K,2,2018II
1,MC401,20141188K,2,2018II
1,MC401,20160219E,2,2018II
1,MC337,20114086F,2,2018II
1,ML140,20127037I,2,2018II
1,MC325,20140309I,2,2018II
1,MC509,20130509E,2,2018II
1,MC338,20140500K,2,2018II
1,MB223,20172597J,2,2018II
1,MB545,20120191B,3,2018II
1,MC509,20161067D,2,2018II
1,MV643,20091141F,2,2018II
1,MB155,20120145K,2,2018II
1,MN217,20120145K,2,2018II
1,MC510,20160234D,2,2018II
1,MB147,20170311A,2,2018II
1,ML140,19970413J,22,2018II
1,MC589,19800195A,2,2018II
1,MB148,20152583C,2,2018II
1,MB613,20152583C,2,2018II
1,MN204,20142664K,2,2018II
1,ML839,20120166H,2,2018II
1,MN310,20120166H,2,2018II
1,MT736,20124017G,2,2018II
1,MB147,20174005B,2,2018II
1,MN217,20152125E,2,2018II
1,MB224,20094059I,2,2018II
1,MC510,20142084D,2,2018II
1,MB155,20162059E,2,2018II
1,MC112,20162611J,2,2018II
1,ML214,20121073C,2,2018II
1,MN114,20143002A,2,2018II
1,MB613,20160654C,2,2018II
1,MC505,20171029H,2,2018II
1,MB224,20132664H,2,2018II
1,MC401,20132664H,2,2018II
1,MN204,20152009E,2,2018II
1,MV435,20130378H,2,2018II
1,MC502,20171177G,2,2018II
1,MB148,20160233H,2,2018II
1,MC589,20092100A,2,2018II
1,MB165,20172048F,2,2018II
1,MC509,20172048F,2,2018II
1,MC510,20170262K,2,2018II
1,MC751,20112056B,2,2018II
1,MB223,20171209F,2,2018II
1,MB312,20171209F,2,2018II
1,MC505,20171209F,2,2018II
1,MB148,20160720F,2,2018II
1,MC338,20142616F,2,2018II
1,MN204,20142616F,2,2018II
1,ML214,20114127D,2,2018II
1,MB223,20171140F,2,2018II
1,MS112,20170086H,2,2018II
1,MB148,20161014H,2,2018II
1,MB146,20171148G,2,2018II
1,MB223,20171148G,2,2018II
1,MB312,20171148G,2,2018II
1,MC502,20171148G,2,2018II
1,MB545,20131022B,2,2018II
1,MC338,20131022B,2,2018II
1,MC571,20102132H,4,2018II
1,MB223,20171394H,2,2018II
1,ML713,20121098F,2,2018II
1,MS112,20170095G,2,2018II
1,MC337,20162011B,2,2018II
1,MC502,20172588K,2,2018II
1,ML214,20131306K,2,2018II
1,MT235,20154014F,2,2018II
1,MT616,20112523J,2,2018II
1,MT616,20132006K,2,2018II
1,MV214,20101277B,2,2018II
1,MB148,20090078I,2,2018II
1,MB613,20090078I,2,2018II
1,MC114,20090078I,2,2018II
1,MC512,20090078I,2,2018II
1,MB148,20161034I,2,2018II
1,MV113,20171495I,2,2018II
1,ML202,20081181E,2,2018II
1,MB223,20171247E,2,2018II
1,MB312,20171247E,2,2018II
1,MB155,20100216J,2,2018II
1,MB147,20160687I,2,2018II
1,MS112,20160687I,2,2018II
1,ML202,20121008G,2,2018II
1,MB545,20142620C,2,2018II
1,ML244,19741037J,2,2018II
1,MB155,20167009F,2,2018II
1,MB165,20151176E,2,2018II
1,MC510,20151176E,2,2018II
1,ML713,20071145F,2,2018II
1,MN204,20140418B,2,2018II
1,ML951,20051101C,2,2018II
1,MB545,20151112G,2,2018II
1,ML214,20075505G,2,2018II
1,ML837,20075505G,2,2018II
1,MN116,20075505G,17,2018II
1,MN216,20075505G,16,2018II
1,MT136,20131020J,2,2018II
1,MT235,20131020J,2,2018II
1,MC337,20151362C,2,2018II
1,ML202,20142007J,2,2018II
1,MT235,20142007J,2,2018II
1,MT417,20142007J,2,2018II
1,MC338,20142208E,2,2018II
1,MC337,20160077F,2,2018II
1,MT235,20165027G,2,2018II
1,MB147,20111165B,2,2018II
1,MB165,20111165B,2,2018II
1,MC510,20111165B,2,2018II
1,ML830,20092613I,2,2018II
1,MV214,20092613I,2,2018II
1,MT818,20130108K,2,2018II
1,MN217,20142550E,2,2018II
1,MB545,20120138D,2,2018II
1,MS112,20120138D,2,2018II
1,ML313,20100207K,2,2018II
1,MB223,20170437E,2,2018II
1,MC502,20170437E,2,2018II
1,MB312,19830251G,9,2018II
1,ML114,20122590A,2,2018II
1,MN116,20142600B,2,2018II
1,MS213,20142600B,2,2018II
1,ML214,20092076C,2,2018II
1,MT221,20035501K,2,2018II
1,MC505,20177502G,2,2018II
1,MS112,20177502G,2,2018II
1,MB148,20140315I,2,2018II
1,MC114,20140315I,2,2018II
1,MC337,20140315I,2,2018II
1,MB536,20130279J,2,2018II
1,MN314,19940133I,2,2018II
1,MT736,20112519B,2,2018II
1,ML511,20132162B,2,2018II
1,MN136,20132162B,2,2018II
1,MT136,20131049H,2,2018II
1,MT235,20131049H,2,2018II
1,MT227,20142508I,2,2018II
1,MC571,20132517E,2,2018II
1,MT136,20132517E,2,2018II
1,MT242,20132517E,2,2018II
1,MT736,20132517E,2,2018II
1,MV615,20131189D,2,2018II
1,MB223,20171061I,2,2018II
1,MC505,20171061I,2,2018II
1,MB147,20172051G,2,2018II
1,MB165,20172051G,2,2018II
1,MC112,20172051G,2,2018II
1,MC401,20172051G,2,2018II
1,MC510,20172051G,2,2018II
1,MB613,20160187F,2,2018II
1,MB155,20132675J,2,2018II
1,MB146,20171422A,2,2018II
1,MB223,20171422A,2,2018II
1,ML202,19820910H,2,2018II
1,MC337,20164060K,2,2018II
1,MB147,20164548C,2,2018II
1,MV211,20131254K,3,2018II
1,MB155,20142035C,2,2018II
1,MB613,20142035C,2,2018II
1,MC338,20142035C,2,2018II
1,MB545,20161057I,2,2018II
1,MV615,20121379E,2,2018II
1,MB165,20170269E,2,2018II
1,MB224,20170269E,2,2018II
1,MB536,20141205B,2,2018II
1,MN204,20141205B,2,2018II
1,MT247,20100039K,2,2018II
1,MB226,20081072A,2,2018II
1,MC337,20081072A,8,2018II
1,MN310,20034509H,2,2018II
1,MN114,19970194F,6,2018II
1,MB155,20120267I,2,2018II
1,ML140,20141146F,2,2018II
1,MV615,20121350G,2,2018II
1,MB545,20140023H,2,2018II
1,MC401,20140023H,2,2018II
1,MC509,20140023H,2,2018II
1,ML140,20140023H,2,2018II
1,ML140,20150170C,2,2018II
1,ML202,20153507I,2,2018II
1,MN153,20101165J,2,2018II
1,MS311,20111122A,2,2018II
1,MT616,20111122A,2,2018II
1,ML511,20092041E,2,2018II
1,MC234,20102057F,2,2018II
1,MB148,20153508E,2,2018II
1,MC509,20153508E,2,2018II
1,MB545,20160256H,2,2018II
1,ML611,19942048I,2,2018II
1,MN136,19942048I,2,2018II
1,MC112,20170217E,2,2018II
1,MC510,20161206D,2,2018II
1,MN232,19942083I,10,2018II
1,MB155,20150527I,2,2018II
1,MC213,20124054J,2,2018II
1,MC115,20122131G,2,2018II
1,MB224,20170393H,2,2018II
1,MV461,20102616E,2,2018II
1,MB155,20072078K,10,2018II
1,ML611,19970288K,2,2018II
1,ML830,19970288K,2,2018II
1,MB224,20160767B,2,2018II
1,MB545,20160767B,2,2018II
1,ML214,20132108H,2,2018II
1,ML202,20147501B,2,2018II
1,MT235,20147501B,2,2018II
1,MT247,20147501B,2,2018II
1,MT516,20147501B,2,2018II
1,MC571,20141165K,2,2018II
1,MB224,20100103K,2,2018II
1,MC510,20100103K,2,2018II
1,MV615,20100259K,2,2018II
1,MC510,20151182E,2,2018II
1,MT818,20132010H,2,2018II
1,ML214,20144019E,2,2018II
1,MN232,20144019E,2,2018II
1,ML713,20097026D,2,2018II
1,MS311,20097026D,2,2018II
1,MB158,20101074D,2,2018II
1,MB147,20170366K,2,2018II
1,ML214,19800680G,2,2018II
1,MC502,20171210D,2,2018II
1,MS311,20091091I,2,2018II
1,MB224,20151227I,2,2018II
1,MB155,20130448F,2,2018II
1,MC510,20130448F,2,2018II
1,MC114,20150119H,2,2018II
1,MC510,20165523D,2,2018II
1,MB147,20170278D,2,2018II
1,MC401,20170278D,2,2018II
1,MC510,20170278D,2,2018II
1,MB536,20132146G,2,2018II
1,MC324,20132146G,2,2018II
1,MN204,20042517F,7,2018II
1,MN114,20140189C,2,2018II
1,MN216,20140189C,2,2018II
1,MB536,20142632A,2,2018II
1,MT227,20132037C,2,2018II
1,MB613,19850219A,20,2018II
1,MC401,20161308A,2,2018II
1,MV615,20120235J,2,2018II
1,MB545,20152548C,2,2018II
1,ML214,20112558H,2,2018II
1,ML839,20112558H,2,2018II
1,MS311,20111210H,2,2018II
1,MS525,20111210H,2,2018II
1,MN217,20152040J,2,2018II
1,MC571,20132609G,2,2018II
1,MN310,20050089J,2,2018II
1,MT136,20050089J,2,2018II
1,MB148,20151470K,2,2018II
1,ML140,20141082H,2,2018II
1,MC502,20171083B,2,2018II
1,MN136,20021068H,2,2018II
1,MB155,20162088E,2,2018II
1,MC213,20162088E,2,2018II
1,MC417,20152079C,2,2018II
1,ML140,20152079C,2,2018II
1,PI135,20132659D,2,2018II
1,PQ423,20132659D,2,2018II
1,PQ222,20091384F,2,2018II
1,PM212,20160763G,2,2018II
1,PP424,19900273D,6,2018II
1,PG221,20160772F,2,2018II
1,HC516,20094162D,2,2018II
1,PP321,20094162D,2,2018II
1,PP522,20094162D,2,2018II
1,PQ122,20152657G,2,2018II
1,PM211,20091263D,2,2018II
1,PP212,20091263D,2,2018II
1,PQ423,20132668C,2,2018II
1,PF211,20150433D,2,2018II
1,PP321,20150467F,2,2018II
1,PH511,20120287J,2,2018II
1,PP421,20120287J,2,2018II
1,PP423,20120287J,2,2018II
1,PP426,20120287J,2,2018II
1,PF111,20171588G,2,2018II
1,PQ313,20140455E,2,2018II
1,EC310,20152161A,2,2018II
1,PI313,20152161A,2,2018II
1,PF111,20171575B,2,2018II
1,PF111,20171460K,2,2018II
1,PM111,20172711G,2,2018II
1,PF111,20171255H,2,2018II
1,PH111,20171255H,2,2018II
1,PQ112,20171255H,2,2018II
1,PQ423,20134073G,2,2018II
1,PF111,20171315K,2,2018II
1,PQ112,20172576B,2,2018II
1,PM122,20170368C,2,2018II
1,MA133,20161328B,2,2018II
1,PI111,20150415F,2,2018II
1,PIT23,20121433J,2,2018II
1,QU517,20121433J,2,2018II
1,FI403,20150441G,2,2018II
1,MA143,20150441G,2,2018II
1,HC443,20071165G,2,2018II
1,PI426,20071165G,2,2018II
1,PI475,20071165G,2,2018II
1,MA123,20170565C,2,2018II
1,MA124,20170565C,2,2018II
1,QU334,20100370I,2,2018II
1,MA133,20161097K,2,2018II
1,QU526,20141265E,2,2018II
1,PI135,20122631J,2,2018II
1,PI225,20122631J,2,2018II
1,MA133,20091353C,2,2018II
1,EC618,20030462G,2,2018II
1,PIT61,20030462G,2,2018II
1,PI216,20030462G,2,2018II
1,QU334,20030462G,2,2018II
1,MA123,20172266C,2,2018II
1,MA143,19931219A,2,2018II
1,EM811,20141509A,2,2018II
1,PI365,20040385E,2,2018II
1,MA123,20151492D,2,2018II
1,PI111,20150372E,2,2018II
1,QU324,20150372E,2,2018II
1,QU526,20150372E,2,2018II
1,PI118,19870040G,9,2018II
1,QU526,20112628F,2,2018II
1,EE102,20091255A,7,2018II
1,MA124,20091255A,7,2018II
1,PA714,20141357G,2,2018II
1,QU324,20141357G,2,2018II
1,PA714,20110451A,2,2018II
1,EC618,19971241H,4,2018II
1,PI911,20051205C,2,2018II
1,PI216,19950481J,8,2018II
1,QU324,19950481J,7,2018II
1,PI143,20122621D,2,2018II
1,FI204,20172216F,2,2018II
1,MA123,20172216F,2,2018II
1,QU118,20172216F,2,2018II
1,QU119,20172216F,2,2018II
1,MA133,20177014B,2,2018II
1,FI204,20030378F,5,2018II
1,FI204,20170591D,2,2018II
1,MA124,20170591D,2,2018II
1,FI203,20171552B,2,2018II
1,MA113,20171552B,2,2018II
1,MA114,20171552B,2,2018II
1,PIT61,20072164D,6,2018II
1,PI111,20072164D,7,2018II
1,FI152,20121420E,2,2018II
1,FI203,20171568F,2,2018II
1,MA114,20171568F,2,2018II
1,QU334,20070382D,2,2018II
1,MA133,20150442C,2,2018II
1,EE621,20102680E,2,2018II
1,PA714,20140310G,2,2018II
1,EC618,20071300A,2,2018II
1,PI523,20151289D,2,2018II
1,QU324,20151289D,2,2018II
1,PI216,20012184I,2,2018II
1,FI203,20171541K,2,2018II
1,PA113,20121439H,2,2018II
1,FI403,20161439I,2,2018II
1,PIT21,20062675F,3,2018II
1,QU118,20062675F,5,2018II
1,QU119,20062675F,4,2018II
1,PI513,20110396K,2,2018II
1,PI523,20150457K,2,2018II
1,PA714,20151436G,2,2018II
1,PI426,19950466K,8,2018II
1,PI523,20151367E,2,2018II
1,QU435,20151367E,2,2018II
1,EE102,20131499C,2,2018II
1,MA143,20131499C,2,2018II
1,FI203,20171420I,2,2018II
1,MA113,20171420I,2,2018II
1,PI118,20171420I,2,2018II
1,QU116,20171420I,2,2018II
1,QU117,20171420I,2,2018II
1,PI111,20151062J,2,2018II
1,PI111,20150471C,2,2018II
1,PIT52,20141490I,2,2018II
1,PA113,20010399H,2,2018II
1,PI826,20072088F,2,2018II
1,PI225,20122654J,2,2018II
1,MA124,20170336D,2,2018II
1,QU119,20082175I,8,2018II
1,PI225,20122177G,2,2018II
1,FI204,20161372A,2,2018II
1,MA123,20161372A,2,2018II
1,MA713,20161372A,2,2018II
1,PI217,20131462B,2,2018II
1,QU324,20154501D,2,2018II
1,EM811,20150481I,2,2018II
1,MA123,20172204H,2,2018II
1,MA143,19992669G,15,2018II
1,FI204,20162607B,2,2018II
1,PA714,20140497J,2,2018II
1,PI216,20140497J,2,2018II
1,PI225,20132720E,2,2018II
1,PI111,20131450D,2,2018II
1,FI152,20152162H,2,2018II
1,QU324,20152162H,2,2018II
1,MA143,20152552K,2,2018II
1,MA612,20152552K,2,2018II
1,PI225,20031199H,2,2018II
1,PA113,20131427B,2,2018II
1,PI513,20131427B,2,2018II
1,MA124,20161310F,2,2018II
1,PI826,20110381C,2,2018II
1,MA123,20170463F,2,2018II
1,PI523,20081321A,2,2018II
1,PI426,20081134G,2,2018II
1,MA612,20151330D,2,2018II
1,PI426,20110404C,2,2018II
1,PI100,20171532A,2,2018II
1,MA124,20170031I,2,2018II
1,PI216,20101307I,2,2018II
1,EP307,20161186C,2,2018II
1,PI225,20130427I,2,2018II
1,AU511,20172638H,2,2018II
1,FI203,20172638H,2,2018II
1,QU116,20172638H,2,2018II
1,PI111,19920516J,7,2018II
1,QU334,20140507E,2,2018II
1,MA124,20170475D,2,2018II
1,MA612,20160369G,2,2018II
1,PI140,20132134I,2,2018II
1,QU526,20132134I,2,2018II
1,MA143,20160579A,2,2018II
1,PIT23,20020499E,5,2018II
1,MA123,20162692J,2,2018II
1,QU526,20145031I,2,2018II
1,PA515,20101406G,2,2018II
1,QU324,20151235A,2,2018II
1,MA113,20171515J,2,2018II
1,PI225,20132711F,2,2018II
1,MA123,20164556F,2,2018II
1,PI111,20140426E,2,2018II
1,QU434,20140426E,2,2018II
1,MA124,20170175K,2,2018II
1,PI510,20032155D,11,2018II
1,PIT52,20142195K,2,2018II
1,QU334,20132685E,2,2018II
1,QU526,20132685E,2,2018II
1,MA124,20170542C,2,2018II
1,EE102,20141507I,2,2018II
1,EM560,20141507I,2,2018II
1,MA143,20141507I,2,2018II
1,PIT31,20141507I,2,2018II
1,FI152,20154035C,2,2018II
1,PI111,20154035C,2,2018II
1,PI523,20154035C,2,2018II
1,QU434,20154035C,2,2018II
1,QU516,20154035C,2,2018II
1,QU435,20110427C,2,2018II
1,PI523,20082660D,7,2018II
1,QU526,20082660D,4,2018II
